Product ID,Date,Weekly_Demand,Lag_1,Lag_2,Lag_4,Rolling_Mean_4,Week_Number,Month
P0014,2023-12-24,5453,5166.0,4556.0,4542.0,4650.75,51,12
P0014,2023-12-31,4492,5453.0,5166.0,4339.0,4878.5,52,12
P0014,2024-01-07,992,4492.0,5453.0,4556.0,4916.75,1,1
P0015,2022-01-02,1929,,,,,52,1
P0015,2022-01-09,5443,1929.0,,,,1,1
P0015,2022-01-16,5952,5443.0,1929.0,,,2,1
P0015,2022-01-23,4994,5952.0,5443.0,,,3,1
P0015,2022-01-30,4918,4994.0,5952.0,1929.0,4579.5,4,1
P0015,2022-02-06,5220,4918.0,4994.0,5443.0,5326.75,5,2
P0015,2022-02-13,4987,5220.0,4918.0,5952.0,5271.0,6,2
P0015,2022-02-20,4468,4987.0,5220.0,4994.0,5029.75,7,2
P0015,2022-02-27,5105,4468.0,4987.0,4918.0,4898.25,8,2
P0015,2022-03-06,5482,5105.0,4468.0,5220.0,4945.0,9,3
P0015,2022-03-13,4873,5482.0,5105.0,4987.0,5010.5,10,3
P0015,2022-03-20,4325,4873.0,5482.0,4468.0,4982.0,11,3
P0015,2022-03-27,5286,4325.0,4873.0,5105.0,4946.25,12,3
P0015,2022-04-03,5255,5286.0,4325.0,5482.0,4991.5,13,4
P0015,2022-04-10,4438,5255.0,5286.0,4873.0,4934.75,14,4
P0015,2022-04-17,4190,4438.0,5255.0,4325.0,4826.0,15,4
P0015,2022-04-24,4832,4190.0,4438.0,5286.0,4792.25,16,4
P0015,2022-05-01,5043,4832.0,4190.0,5255.0,4678.75,17,5
P0015,2022-05-08,4950,5043.0,4832.0,4438.0,4625.75,18,5
P0015,2022-05-15,5979,4950.0,5043.0,4190.0,4753.75,19,5
P0015,2022-05-22,5287,5979.0,4950.0,4832.0,5201.0,20,5
P0015,2022-05-29,3746,5287.0,5979.0,5043.0,5314.75,21,5
P0015,2022-06-05,4201,3746.0,5287.0,4950.0,4990.5,22,6
P0015,2022-06-12,4204,4201.0,3746.0,5979.0,4803.25,23,6
P0015,2022-06-19,4802,4204.0,4201.0,5287.0,4359.5,24,6
P0015,2022-06-26,6152,4802.0,4204.0,3746.0,4238.25,25,6
P0015,2022-07-03,5176,6152.0,4802.0,4201.0,4839.75,26,7
P0015,2022-07-10,5342,5176.0,6152.0,4204.0,5083.5,27,7
P0015,2022-07-17,5043,5342.0,5176.0,4802.0,5368.0,28,7
P0015,2022-07-24,5002,5043.0,5342.0,6152.0,5428.25,29,7
P0015,2022-07-31,5866,5002.0,5043.0,5176.0,5140.75,30,7
P0015,2022-08-07,3641,5866.0,5002.0,5342.0,5313.25,31,8
P0015,2022-08-14,5296,3641.0,5866.0,5043.0,4888.0,32,8
P0015,2022-08-21,4446,5296.0,3641.0,5002.0,4951.25,33,8
P0015,2022-08-28,3925,4446.0,5296.0,5866.0,4812.25,34,8
P0015,2022-09-04,5155,3925.0,4446.0,3641.0,4327.0,35,9
P0015,2022-09-11,4401,5155.0,3925.0,5296.0,4705.5,36,9
P0015,2022-09-18,3539,4401.0,5155.0,4446.0,4481.75,37,9
P0015,2022-09-25,4447,3539.0,4401.0,3925.0,4255.0,38,9
P0015,2022-10-02,4372,4447.0,3539.0,5155.0,4385.5,39,10
P0015,2022-10-09,3981,4372.0,4447.0,4401.0,4189.75,40,10
P0015,2022-10-16,5122,3981.0,4372.0,3539.0,4084.75,41,10
P0015,2022-10-23,4025,5122.0,3981.0,4447.0,4480.5,42,10
P0015,2022-10-30,4550,4025.0,5122.0,4372.0,4375.0,43,10
P0015,2022-11-06,4683,4550.0,4025.0,3981.0,4419.5,44,11
P0015,2022-11-13,3911,4683.0,4550.0,5122.0,4595.0,45,11
P0015,2022-11-20,5250,3911.0,4683.0,4025.0,4292.25,46,11
P0015,2022-11-27,5151,5250.0,3911.0,4550.0,4598.5,47,11
P0015,2022-12-04,5757,5151.0,5250.0,4683.0,4748.75,48,12
P0015,2022-12-11,3947,5757.0,5151.0,3911.0,5017.25,49,12
P0015,2022-12-18,4599,3947.0,5757.0,5250.0,5026.25,50,12
P0015,2022-12-25,3834,4599.0,3947.0,5151.0,4863.5,51,12
P0015,2023-01-01,5109,3834.0,4599.0,5757.0,4534.25,52,1
P0015,2023-01-08,4403,5109.0,3834.0,3947.0,4372.25,1,1
P0015,2023-01-15,5372,4403.0,5109.0,4599.0,4486.25,2,1
P0015,2023-01-22,5244,5372.0,4403.0,3834.0,4679.5,3,1
P0015,2023-01-29,4968,5244.0,5372.0,5109.0,5032.0,4,1
P0015,2023-02-05,5795,4968.0,5244.0,4403.0,4996.75,5,2
P0015,2023-02-12,5922,5795.0,4968.0,5372.0,5344.75,6,2
P0015,2023-02-19,3655,5922.0,5795.0,5244.0,5482.25,7,2
P0015,2023-02-26,4913,3655.0,5922.0,4968.0,5085.0,8,2
P0015,2023-03-05,5413,4913.0,3655.0,5795.0,5071.25,9,3
P0015,2023-03-12,4712,5413.0,4913.0,5922.0,4975.75,10,3
P0015,2023-03-19,4566,4712.0,5413.0,3655.0,4673.25,11,3
P0015,2023-03-26,4793,4566.0,4712.0,4913.0,4901.0,12,3
P0015,2023-04-02,4988,4793.0,4566.0,5413.0,4871.0,13,4
P0015,2023-04-09,5457,4988.0,4793.0,4712.0,4764.75,14,4
P0015,2023-04-16,4084,5457.0,4988.0,4566.0,4951.0,15,4
P0015,2023-04-23,3527,4084.0,5457.0,4793.0,4830.5,16,4
P0015,2023-04-30,5347,3527.0,4084.0,4988.0,4514.0,17,4
P0015,2023-05-07,4789,5347.0,3527.0,5457.0,4603.75,18,5
P0015,2023-05-14,4942,4789.0,5347.0,4084.0,4436.75,19,5
P0015,2023-05-21,5057,4942.0,4789.0,3527.0,4651.25,20,5
P0015,2023-05-28,5621,5057.0,4942.0,5347.0,5033.75,21,5
P0015,2023-06-04,3673,5621.0,5057.0,4789.0,5102.25,22,6
P0015,2023-06-11,3990,3673.0,5621.0,4942.0,4823.25,23,6
P0015,2023-06-18,5432,3990.0,3673.0,5057.0,4585.25,24,6
P0015,2023-06-25,5911,5432.0,3990.0,5621.0,4679.0,25,6
P0015,2023-07-02,3906,5911.0,5432.0,3673.0,4751.5,26,7
P0015,2023-07-09,5263,3906.0,5911.0,3990.0,4809.75,27,7
P0015,2023-07-16,4772,5263.0,3906.0,5432.0,5128.0,28,7
P0015,2023-07-23,4527,4772.0,5263.0,5911.0,4963.0,29,7
P0015,2023-07-30,5965,4527.0,4772.0,3906.0,4617.0,30,7
P0015,2023-08-06,5039,5965.0,4527.0,5263.0,5131.75,31,8
P0015,2023-08-13,4401,5039.0,5965.0,4772.0,5075.75,32,8
P0015,2023-08-20,5541,4401.0,5039.0,4527.0,4983.0,33,8
P0015,2023-08-27,5247,5541.0,4401.0,5965.0,5236.5,34,8
P0015,2023-09-03,4478,5247.0,5541.0,5039.0,5057.0,35,9
P0015,2023-09-10,5264,4478.0,5247.0,4401.0,4916.75,36,9
P0015,2023-09-17,5797,5264.0,4478.0,5541.0,5132.5,37,9
P0015,2023-09-24,4692,5797.0,5264.0,5247.0,5196.5,38,9
P0015,2023-10-01,4460,4692.0,5797.0,4478.0,5057.75,39,10
P0015,2023-10-08,6026,4460.0,4692.0,5264.0,5053.25,40,10
P0015,2023-10-15,4941,6026.0,4460.0,5797.0,5243.75,41,10
P0015,2023-10-22,5450,4941.0,6026.0,4692.0,5029.75,42,10
P0015,2023-10-29,4910,5450.0,4941.0,4460.0,5219.25,43,10
P0015,2023-11-05,4048,4910.0,5450.0,6026.0,5331.75,44,11
P0015,2023-11-12,5762,4048.0,4910.0,4941.0,4837.25,45,11
P0015,2023-11-19,4310,5762.0,4048.0,5450.0,5042.5,46,11
P0015,2023-11-26,4360,4310.0,5762.0,4910.0,4757.5,47,11
P0015,2023-12-03,5663,4360.0,4310.0,4048.0,4620.0,48,12
P0015,2023-12-10,3893,5663.0,4360.0,5762.0,5023.75,49,12
P0015,2023-12-17,4977,3893.0,5663.0,4310.0,4556.5,50,12
P0015,2023-12-24,4785,4977.0,3893.0,4360.0,4723.25,51,12
P0015,2023-12-31,3674,4785.0,4977.0,5663.0,4829.5,52,12
P0015,2024-01-07,927,3674.0,4785.0,3893.0,4332.25,1,1
P0016,2022-01-02,1685,,,,,52,1
P0016,2022-01-09,4358,1685.0,,,,1,1
P0016,2022-01-16,4493,4358.0,1685.0,,,2,1
P0016,2022-01-23,3866,4493.0,4358.0,,,3,1
P0016,2022-01-30,3561,3866.0,4493.0,1685.0,3600.5,4,1
P0016,2022-02-06,4832,3561.0,3866.0,4358.0,4069.5,5,2
P0016,2022-02-13,4002,4832.0,3561.0,4493.0,4188.0,6,2
P0016,2022-02-20,5624,4002.0,4832.0,3866.0,4065.25,7,2
P0016,2022-02-27,4745,5624.0,4002.0,3561.0,4504.75,8,2
P0016,2022-03-06,4379,4745.0,5624.0,4832.0,4800.75,9,3
P0016,2022-03-13,4873,4379.0,4745.0,4002.0,4687.5,10,3
P0016,2022-03-20,5353,4873.0,4379.0,5624.0,4905.25,11,3
P0016,2022-03-27,4492,5353.0,4873.0,4745.0,4837.5,12,3
P0016,2022-04-03,4063,4492.0,5353.0,4379.0,4774.25,13,4
P0016,2022-04-10,4049,4063.0,4492.0,4873.0,4695.25,14,4
P0016,2022-04-17,5250,4049.0,4063.0,5353.0,4489.25,15,4
P0016,2022-04-24,3483,5250.0,4049.0,4492.0,4463.5,16,4
P0016,2022-05-01,4916,3483.0,5250.0,4063.0,4211.25,17,5
P0016,2022-05-08,5127,4916.0,3483.0,4049.0,4424.5,18,5
P0016,2022-05-15,4965,5127.0,4916.0,5250.0,4694.0,19,5
P0016,2022-05-22,4332,4965.0,5127.0,3483.0,4622.75,20,5
P0016,2022-05-29,4237,4332.0,4965.0,4916.0,4835.0,21,5
P0016,2022-06-05,4308,4237.0,4332.0,5127.0,4665.25,22,6
P0016,2022-06-12,5079,4308.0,4237.0,4965.0,4460.5,23,6
P0016,2022-06-19,5319,5079.0,4308.0,4332.0,4489.0,24,6
P0016,2022-06-26,6034,5319.0,5079.0,4237.0,4735.75,25,6
P0016,2022-07-03,5222,6034.0,5319.0,4308.0,5185.0,26,7
P0016,2022-07-10,5313,5222.0,6034.0,5079.0,5413.5,27,7
P0016,2022-07-17,5009,5313.0,5222.0,5319.0,5472.0,28,7
P0016,2022-07-24,6874,5009.0,5313.0,6034.0,5394.5,29,7
P0016,2022-07-31,5167,6874.0,5009.0,5222.0,5604.5,30,7
P0016,2022-08-07,5743,5167.0,6874.0,5313.0,5590.75,31,8
P0016,2022-08-14,4596,5743.0,5167.0,5009.0,5698.25,32,8
P0016,2022-08-21,4320,4596.0,5743.0,6874.0,5595.0,33,8
P0016,2022-08-28,5450,4320.0,4596.0,5167.0,4956.5,34,8
P0016,2022-09-04,3754,5450.0,4320.0,5743.0,5027.25,35,9
P0016,2022-09-11,5572,3754.0,5450.0,4596.0,4530.0,36,9
P0016,2022-09-18,6003,5572.0,3754.0,4320.0,4774.0,37,9
P0016,2022-09-25,4200,6003.0,5572.0,5450.0,5194.75,38,9
P0016,2022-10-02,5258,4200.0,6003.0,3754.0,4882.25,39,10
P0016,2022-10-09,3647,5258.0,4200.0,5572.0,5258.25,40,10
P0016,2022-10-16,4300,3647.0,5258.0,6003.0,4777.0,41,10
P0016,2022-10-23,5247,4300.0,3647.0,4200.0,4351.25,42,10
P0016,2022-10-30,4813,5247.0,4300.0,5258.0,4613.0,43,10
P0016,2022-11-06,5267,4813.0,5247.0,3647.0,4501.75,44,11
P0016,2022-11-13,5478,5267.0,4813.0,4300.0,4906.75,45,11
P0016,2022-11-20,6185,5478.0,5267.0,5247.0,5201.25,46,11
P0016,2022-11-27,5168,6185.0,5478.0,4813.0,5435.75,47,11
P0016,2022-12-04,4914,5168.0,6185.0,5267.0,5524.5,48,12
P0016,2022-12-11,5294,4914.0,5168.0,5478.0,5436.25,49,12
P0016,2022-12-18,4379,5294.0,4914.0,6185.0,5390.25,50,12
P0016,2022-12-25,4220,4379.0,5294.0,5168.0,4938.75,51,12
P0016,2023-01-01,4377,4220.0,4379.0,4914.0,4701.75,52,1
P0016,2023-01-08,4364,4377.0,4220.0,5294.0,4567.5,1,1
P0016,2023-01-15,3751,4364.0,4377.0,4379.0,4335.0,2,1
P0016,2023-01-22,5803,3751.0,4364.0,4220.0,4178.0,3,1
P0016,2023-01-29,5270,5803.0,3751.0,4377.0,4573.75,4,1
P0016,2023-02-05,4458,5270.0,5803.0,4364.0,4797.0,5,2
P0016,2023-02-12,5543,4458.0,5270.0,3751.0,4820.5,6,2
P0016,2023-02-19,5224,5543.0,4458.0,5803.0,5268.5,7,2
P0016,2023-02-26,4590,5224.0,5543.0,5270.0,5123.75,8,2
P0016,2023-03-05,4669,4590.0,5224.0,4458.0,4953.75,9,3
P0016,2023-03-12,5244,4669.0,4590.0,5543.0,5006.5,10,3
P0016,2023-03-19,4672,5244.0,4669.0,5224.0,4931.75,11,3
P0016,2023-03-26,5011,4672.0,5244.0,4590.0,4793.75,12,3
P0016,2023-04-02,5157,5011.0,4672.0,4669.0,4899.0,13,4
P0016,2023-04-09,6140,5157.0,5011.0,5244.0,5021.0,14,4
P0016,2023-04-16,4737,6140.0,5157.0,4672.0,5245.0,15,4
P0016,2023-04-23,4239,4737.0,6140.0,5011.0,5261.25,16,4
P0016,2023-04-30,4512,4239.0,4737.0,5157.0,5068.25,17,4
P0016,2023-05-07,5342,4512.0,4239.0,6140.0,4907.0,18,5
P0016,2023-05-14,4630,5342.0,4512.0,4737.0,4707.5,19,5
P0016,2023-05-21,4682,4630.0,5342.0,4239.0,4680.75,20,5
P0016,2023-05-28,4925,4682.0,4630.0,4512.0,4791.5,21,5
P0016,2023-06-04,3993,4925.0,4682.0,5342.0,4894.75,22,6
P0016,2023-06-11,5013,3993.0,4925.0,4630.0,4557.5,23,6
P0016,2023-06-18,4951,5013.0,3993.0,4682.0,4653.25,24,6
P0016,2023-06-25,4525,4951.0,5013.0,4925.0,4720.5,25,6
P0016,2023-07-02,4910,4525.0,4951.0,3993.0,4620.5,26,7
P0016,2023-07-09,5031,4910.0,4525.0,5013.0,4849.75,27,7
P0016,2023-07-16,5736,5031.0,4910.0,4951.0,4854.25,28,7
P0016,2023-07-23,4407,5736.0,5031.0,4525.0,5050.5,29,7
P0016,2023-07-30,4393,4407.0,5736.0,4910.0,5021.0,30,7
P0016,2023-08-06,5779,4393.0,4407.0,5031.0,4891.75,31,8
P0016,2023-08-13,4476,5779.0,4393.0,5736.0,5078.75,32,8
P0016,2023-08-20,5025,4476.0,5779.0,4407.0,4763.75,33,8
P0016,2023-08-27,5393,5025.0,4476.0,4393.0,4918.25,34,8
P0016,2023-09-03,4191,5393.0,5025.0,5779.0,5168.25,35,9
P0016,2023-09-10,5131,4191.0,5393.0,4476.0,4771.25,36,9
P0016,2023-09-17,6327,5131.0,4191.0,5025.0,4935.0,37,9
P0016,2023-09-24,3362,6327.0,5131.0,5393.0,5260.5,38,9
P0016,2023-10-01,4085,3362.0,6327.0,4191.0,4752.75,39,10
P0016,2023-10-08,3774,4085.0,3362.0,5131.0,4726.25,40,10
P0016,2023-10-15,4718,3774.0,4085.0,6327.0,4387.0,41,10
P0016,2023-10-22,5022,4718.0,3774.0,3362.0,3984.75,42,10
P0016,2023-10-29,5069,5022.0,4718.0,4085.0,4399.75,43,10
P0016,2023-11-05,6196,5069.0,5022.0,3774.0,4645.75,44,11
P0016,2023-11-12,4716,6196.0,5069.0,4718.0,5251.25,45,11
P0016,2023-11-19,4784,4716.0,6196.0,5022.0,5250.75,46,11
P0016,2023-11-26,5598,4784.0,4716.0,5069.0,5191.25,47,11
P0016,2023-12-03,4705,5598.0,4784.0,6196.0,5323.5,48,12
P0016,2023-12-10,5179,4705.0,5598.0,4716.0,4950.75,49,12
P0016,2023-12-17,5924,5179.0,4705.0,4784.0,5066.5,50,12
P0016,2023-12-24,4927,5924.0,5179.0,5598.0,5351.5,51,12
P0016,2023-12-31,4511,4927.0,5924.0,4705.0,5183.75,52,12
P0016,2024-01-07,463,4511.0,4927.0,5179.0,5135.25,1,1
P0017,2022-01-02,2212,,,,,52,1
P0017,2022-01-09,5195,2212.0,,,,1,1
P0017,2022-01-16,4404,5195.0,2212.0,,,2,1
P0017,2022-01-23,6075,4404.0,5195.0,,,3,1
P0017,2022-01-30,3962,6075.0,4404.0,2212.0,4471.5,4,1
P0017,2022-02-06,5054,3962.0,6075.0,5195.0,4909.0,5,2
P0017,2022-02-13,5039,5054.0,3962.0,4404.0,4873.75,6,2
P0017,2022-02-20,5474,5039.0,5054.0,6075.0,5032.5,7,2
P0017,2022-02-27,4795,5474.0,5039.0,3962.0,4882.25,8,2
P0017,2022-03-06,4640,4795.0,5474.0,5054.0,5090.5,9,3
P0017,2022-03-13,3625,4640.0,4795.0,5039.0,4987.0,10,3
P0017,2022-03-20,4985,3625.0,4640.0,5474.0,4633.5,11,3
P0017,2022-03-27,4979,4985.0,3625.0,4795.0,4511.25,12,3
P0017,2022-04-03,4609,4979.0,4985.0,4640.0,4557.25,13,4
P0017,2022-04-10,5168,4609.0,4979.0,3625.0,4549.5,14,4
P0017,2022-04-17,5913,5168.0,4609.0,4985.0,4935.25,15,4
P0017,2022-04-24,4891,5913.0,5168.0,4979.0,5167.25,16,4
P0017,2022-05-01,4756,4891.0,5913.0,4609.0,5145.25,17,5
P0017,2022-05-08,4257,4756.0,4891.0,5168.0,5182.0,18,5
P0017,2022-05-15,4446,4257.0,4756.0,5913.0,4954.25,19,5
P0017,2022-05-22,4848,4446.0,4257.0,4891.0,4587.5,20,5
P0017,2022-05-29,4692,4848.0,4446.0,4756.0,4576.75,21,5
P0017,2022-06-05,4651,4692.0,4848.0,4257.0,4560.75,22,6
P0017,2022-06-12,4837,4651.0,4692.0,4446.0,4659.25,23,6
P0017,2022-06-19,3927,4837.0,4651.0,4848.0,4757.0,24,6
P0017,2022-06-26,5520,3927.0,4837.0,4692.0,4526.75,25,6
P0017,2022-07-03,4400,5520.0,3927.0,4651.0,4733.75,26,7
P0017,2022-07-10,4535,4400.0,5520.0,4837.0,4671.0,27,7
P0017,2022-07-17,3790,4535.0,4400.0,3927.0,4595.5,28,7
P0017,2022-07-24,4586,3790.0,4535.0,5520.0,4561.25,29,7
P0017,2022-07-31,4487,4586.0,3790.0,4400.0,4327.75,30,7
P0017,2022-08-07,4489,4487.0,4586.0,4535.0,4349.5,31,8
P0017,2022-08-14,4327,4489.0,4487.0,3790.0,4338.0,32,8
P0017,2022-08-21,4067,4327.0,4489.0,4586.0,4472.25,33,8
P0017,2022-08-28,4399,4067.0,4327.0,4487.0,4342.5,34,8
P0017,2022-09-04,4334,4399.0,4067.0,4489.0,4320.5,35,9
P0017,2022-09-11,4653,4334.0,4399.0,4327.0,4281.75,36,9
P0017,2022-09-18,5015,4653.0,4334.0,4067.0,4363.25,37,9
P0017,2022-09-25,3548,5015.0,4653.0,4399.0,4600.25,38,9
P0017,2022-10-02,5388,3548.0,5015.0,4334.0,4387.5,39,10
P0017,2022-10-09,6469,5388.0,3548.0,4653.0,4651.0,40,10
P0017,2022-10-16,4314,6469.0,5388.0,5015.0,5105.0,41,10
P0017,2022-10-23,5371,4314.0,6469.0,3548.0,4929.75,42,10
P0017,2022-10-30,4608,5371.0,4314.0,5388.0,5385.5,43,10
P0017,2022-11-06,3785,4608.0,5371.0,6469.0,5190.5,44,11
P0017,2022-11-13,5000,3785.0,4608.0,4314.0,4519.5,45,11
P0017,2022-11-20,4286,5000.0,3785.0,5371.0,4691.0,46,11
P0017,2022-11-27,5188,4286.0,5000.0,4608.0,4419.75,47,11
P0017,2022-12-04,4474,5188.0,4286.0,3785.0,4564.75,48,12
P0017,2022-12-11,5961,4474.0,5188.0,5000.0,4737.0,49,12
P0017,2022-12-18,4209,5961.0,4474.0,4286.0,4977.25,50,12
P0017,2022-12-25,4683,4209.0,5961.0,5188.0,4958.0,51,12
P0017,2023-01-01,5305,4683.0,4209.0,4474.0,4831.75,52,1
P0017,2023-01-08,4743,5305.0,4683.0,5961.0,5039.5,1,1
P0017,2023-01-15,4230,4743.0,5305.0,4209.0,4735.0,2,1
P0017,2023-01-22,3790,4230.0,4743.0,4683.0,4740.25,3,1
P0017,2023-01-29,6250,3790.0,4230.0,5305.0,4517.0,4,1
P0017,2023-02-05,3710,6250.0,3790.0,4743.0,4753.25,5,2
P0017,2023-02-12,5296,3710.0,6250.0,4230.0,4495.0,6,2
P0017,2023-02-19,5102,5296.0,3710.0,3790.0,4761.5,7,2
P0017,2023-02-26,4540,5102.0,5296.0,6250.0,5089.5,8,2
P0017,2023-03-05,5438,4540.0,5102.0,3710.0,4662.0,9,3
P0017,2023-03-12,4323,5438.0,4540.0,5296.0,5094.0,10,3
P0017,2023-03-19,5088,4323.0,5438.0,5102.0,4850.75,11,3
P0017,2023-03-26,5630,5088.0,4323.0,4540.0,4847.25,12,3
P0017,2023-04-02,4763,5630.0,5088.0,5438.0,5119.75,13,4
P0017,2023-04-09,4033,4763.0,5630.0,4323.0,4951.0,14,4
P0017,2023-04-16,4018,4033.0,4763.0,5088.0,4878.5,15,4
P0017,2023-04-23,4412,4018.0,4033.0,5630.0,4611.0,16,4
P0017,2023-04-30,4903,4412.0,4018.0,4763.0,4306.5,17,4
P0017,2023-05-07,4115,4903.0,4412.0,4033.0,4341.5,18,5
P0017,2023-05-14,4473,4115.0,4903.0,4018.0,4362.0,19,5
P0017,2023-05-21,4737,4473.0,4115.0,4412.0,4475.75,20,5
P0017,2023-05-28,5005,4737.0,4473.0,4903.0,4557.0,21,5
P0017,2023-06-04,5069,5005.0,4737.0,4115.0,4582.5,22,6
P0017,2023-06-11,4947,5069.0,5005.0,4473.0,4821.0,23,6
P0017,2023-06-18,5040,4947.0,5069.0,4737.0,4939.5,24,6
P0017,2023-06-25,4638,5040.0,4947.0,5005.0,5015.25,25,6
P0017,2023-07-02,4841,4638.0,5040.0,5069.0,4923.5,26,7
P0017,2023-07-09,5769,4841.0,4638.0,4947.0,4866.5,27,7
P0017,2023-07-16,3013,5769.0,4841.0,5040.0,5072.0,28,7
P0017,2023-07-23,4734,3013.0,5769.0,4638.0,4565.25,29,7
P0017,2023-07-30,5945,4734.0,3013.0,4841.0,4589.25,30,7
P0017,2023-08-06,6034,5945.0,4734.0,5769.0,4865.25,31,8
P0017,2023-08-13,5065,6034.0,5945.0,3013.0,4931.5,32,8
P0017,2023-08-20,5167,5065.0,6034.0,4734.0,5444.5,33,8
P0017,2023-08-27,4405,5167.0,5065.0,5945.0,5552.75,34,8
P0017,2023-09-03,4573,4405.0,5167.0,6034.0,5167.75,35,9
P0017,2023-09-10,4034,4573.0,4405.0,5065.0,4802.5,36,9
P0017,2023-09-17,3570,4034.0,4573.0,5167.0,4544.75,37,9
P0017,2023-09-24,4507,3570.0,4034.0,4405.0,4145.5,38,9
P0017,2023-10-01,4295,4507.0,3570.0,4573.0,4171.0,39,10
P0017,2023-10-08,4595,4295.0,4507.0,4034.0,4101.5,40,10
P0017,2023-10-15,4462,4595.0,4295.0,3570.0,4241.75,41,10
P0017,2023-10-22,6812,4462.0,4595.0,4507.0,4464.75,42,10
P0017,2023-10-29,5512,6812.0,4462.0,4295.0,5041.0,43,10
P0017,2023-11-05,4554,5512.0,6812.0,4595.0,5345.25,44,11
P0017,2023-11-12,6607,4554.0,5512.0,4462.0,5335.0,45,11
P0017,2023-11-19,4613,6607.0,4554.0,6812.0,5871.25,46,11
P0017,2023-11-26,5686,4613.0,6607.0,5512.0,5321.5,47,11
P0017,2023-12-03,5726,5686.0,4613.0,4554.0,5365.0,48,12
P0017,2023-12-10,4742,5726.0,5686.0,6607.0,5658.0,49,12
P0017,2023-12-17,4680,4742.0,5726.0,4613.0,5191.75,50,12
P0017,2023-12-24,3886,4680.0,4742.0,5686.0,5208.5,51,12
P0017,2023-12-31,5453,3886.0,4680.0,5726.0,4758.5,52,12
P0017,2024-01-07,312,5453.0,3886.0,4742.0,4690.25,1,1
P0018,2022-01-02,881,,,,,52,1
P0018,2022-01-09,4688,881.0,,,,1,1
P0018,2022-01-16,4436,4688.0,881.0,,,2,1
P0018,2022-01-23,5118,4436.0,4688.0,,,3,1
P0018,2022-01-30,5396,5118.0,4436.0,881.0,3780.75,4,1
P0018,2022-02-06,4995,5396.0,5118.0,4688.0,4909.5,5,2
P0018,2022-02-13,4471,4995.0,5396.0,4436.0,4986.25,6,2
P0018,2022-02-20,3986,4471.0,4995.0,5118.0,4995.0,7,2
P0018,2022-02-27,6424,3986.0,4471.0,5396.0,4712.0,8,2
P0018,2022-03-06,5149,6424.0,3986.0,4995.0,4969.0,9,3
P0018,2022-03-13,4206,5149.0,6424.0,4471.0,5007.5,10,3
P0018,2022-03-20,4472,4206.0,5149.0,3986.0,4941.25,11,3
P0018,2022-03-27,4142,4472.0,4206.0,6424.0,5062.75,12,3
P0018,2022-04-03,4668,4142.0,4472.0,5149.0,4492.25,13,4
P0018,2022-04-10,4534,4668.0,4142.0,4206.0,4372.0,14,4
P0018,2022-04-17,5472,4534.0,4668.0,4472.0,4454.0,15,4
P0018,2022-04-24,5307,5472.0,4534.0,4142.0,4704.0,16,4
P0018,2022-05-01,5550,5307.0,5472.0,4668.0,4995.25,17,5
P0018,2022-05-08,5020,5550.0,5307.0,4534.0,5215.75,18,5
P0018,2022-05-15,4707,5020.0,5550.0,5472.0,5337.25,19,5
P0018,2022-05-22,4803,4707.0,5020.0,5307.0,5146.0,20,5
P0018,2022-05-29,4601,4803.0,4707.0,5550.0,5020.0,21,5
P0018,2022-06-05,4093,4601.0,4803.0,5020.0,4782.75,22,6
P0018,2022-06-12,3506,4093.0,4601.0,4707.0,4551.0,23,6
P0018,2022-06-19,5803,3506.0,4093.0,4803.0,4250.75,24,6
P0018,2022-06-26,3757,5803.0,3506.0,4601.0,4500.75,25,6
P0018,2022-07-03,5458,3757.0,5803.0,4093.0,4289.75,26,7
P0018,2022-07-10,6359,5458.0,3757.0,3506.0,4631.0,27,7
P0018,2022-07-17,5052,6359.0,5458.0,5803.0,5344.25,28,7
P0018,2022-07-24,5064,5052.0,6359.0,3757.0,5156.5,29,7
P0018,2022-07-31,2409,5064.0,5052.0,5458.0,5483.25,30,7
P0018,2022-08-07,5177,2409.0,5064.0,6359.0,4721.0,31,8
P0018,2022-08-14,4121,5177.0,2409.0,5052.0,4425.5,32,8
P0018,2022-08-21,4165,4121.0,5177.0,5064.0,4192.75,33,8
P0018,2022-08-28,4211,4165.0,4121.0,2409.0,3968.0,34,8
P0018,2022-09-04,6615,4211.0,4165.0,5177.0,4418.5,35,9
P0018,2022-09-11,4438,6615.0,4211.0,4121.0,4778.0,36,9
P0018,2022-09-18,3562,4438.0,6615.0,4165.0,4857.25,37,9
P0018,2022-09-25,3758,3562.0,4438.0,4211.0,4706.5,38,9
P0018,2022-10-02,5020,3758.0,3562.0,6615.0,4593.25,39,10
P0018,2022-10-09,4844,5020.0,3758.0,4438.0,4194.5,40,10
P0018,2022-10-16,4535,4844.0,5020.0,3562.0,4296.0,41,10
P0018,2022-10-23,4493,4535.0,4844.0,3758.0,4539.25,42,10
P0018,2022-10-30,4815,4493.0,4535.0,5020.0,4723.0,43,10
P0018,2022-11-06,3451,4815.0,4493.0,4844.0,4671.75,44,11
P0018,2022-11-13,4284,3451.0,4815.0,4535.0,4323.5,45,11
P0018,2022-11-20,3903,4284.0,3451.0,4493.0,4260.75,46,11
P0018,2022-11-27,3553,3903.0,4284.0,4815.0,4113.25,47,11
P0018,2022-12-04,4295,3553.0,3903.0,3451.0,3797.75,48,12
P0018,2022-12-11,4136,4295.0,3553.0,4284.0,4008.75,49,12
